Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
My	Eng	O	41.2	20.91	-0.8	40.400000000000006
husband	Eng	O	64.6	10.88	-0.8	63.8
asked	Eng	O	45.15	16.34	-0.8	44.35
if	Eng	O	41.12	4.97	-0.8	40.32
you	Eng	O	56.67	25.36	-0.8	55.870000000000005
were	Eng	O	57.76	17.06	-0.8	56.96
related	Eng	O	53.12	29.67	-0.8	52.32
to	Eng	O	48.13	29.93	-0.8	47.330000000000005
fluffy	Eng	O	17.78	5.45	-0.8	16.98
lol	Eng	O	19.76	18.87	-0.8	18.96
😂	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
