Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
this	Eng	O	59.86	22.07	-0.8	59.06
why	Eng	O/ORG	41.66	5.84	-0.8	40.86
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
stopped	Eng	O/ORG	50.15	12.95	-0.8	49.35
speaking	Eng	O/ORG	60.78	9.45	-0.8	59.980000000000004
Spanish	Eng	O/ORG	39.06	8.16	-0.8	38.260000000000005
cause	Eng	O	54.88	34.08	-0.8	54.080000000000005
they	Eng	O	65.37	19.05	-0.8	64.57000000000001
would	Eng	O	61.19	3.84	-0.8	60.39
laugh	Eng	O	37.76	15.74	-0.8	36.96
at	Eng	O	43.35	13.78	-0.8	42.550000000000004
me	Eng	O	41.15	43.0	-0.8	40.35
but	Eng	O/ORG	51.93	13.76	-0.8	51.13
give	Eng	O	46.96	21.81	-0.8	46.160000000000004
me	Eng	O	41.15	43.0	-0.8	40.35
a	Eng	O	39.06	38.09	-0.8	38.260000000000005
backhanded	Eng	O/ORG	38.79	8.09	-0.8	37.99
compliment	Eng	O/ORG	54.69	33.63	-0.8	53.89
saying	Eng	O/ORG	60.24	14.64	-0.8	59.440000000000005
it	Eng	O/ORG	50.11	11.76	-0.8	49.31
sounded	Eng	O/ORG	53.55	12.71	-0.8	52.75
cute	Eng	O/ORG	36.32	26.19	-0.8	35.52
.	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
