Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
What	Eng	O/PERS	61.03	9.63	-0.8	60.230000000000004
episode	Eng	O	31.29	23.25	-0.8	30.49
of	Eng	O	45.37	12.91	-0.8	44.57
𝐿𝒶	Eng	O	-12.28	-12.71	-0.8	-13.08
𝑅𝑜𝓈𝒶	Eng	O	-15.5	-15.93	-0.8	-16.3
𝒹𝑒	Eng	O	-12.28	-12.71	-0.8	-13.08
𝒢𝓊𝒶𝒹𝒶𝓁𝓊𝓅𝑒	Eng	O	-23.55	-23.98	-0.8	-24.35
is	Eng	O	44.66	21.08	-0.8	43.86
this	Eng	O	59.86	22.07	-0.8	59.06
?	Punct	O	N/A	N/A	N/A	N/A
?	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
