Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
@	Punct	O	N/A	N/A	N/A	N/A
lix1ta	Spn	O	13.34	16.03	-2.38	13.650000000000002
“	Punct	O	N/A	N/A	N/A	N/A
they	Eng	O	65.37	19.05	-2.38	62.99
also	Eng	O	46.43	25.86	-0.8	45.63
want	Eng	O	52.19	4.37	-0.8	51.39
you	Eng	O	56.67	25.36	-0.8	55.870000000000005
…	Punct	O	N/A	N/A	N/A	N/A
right	Eng	O	61.96	14.85	-0.8	61.160000000000004
?	Punct	O	N/A	N/A	N/A	N/A
”	Punct	O	N/A	N/A	N/A	N/A
😭	Punct	O	N/A	N/A	N/A	N/A
😭	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
