Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Y	Spn	O	21.5	34.41	-2.38	32.029999999999994
’	Punct	O	N/A	N/A	N/A	N/A
all	Eng	O	47.74	25.64	-2.38	45.36
ever	Eng	O	51.06	27.62	-0.8	50.260000000000005
seen	Eng	O	49.71	28.16	-0.8	48.910000000000004
a	Eng	O	39.06	38.09	-0.8	38.260000000000005
white	Eng	O	48.39	21.6	-0.8	47.59
mexican	Spn	O	37.7	44.86	-2.38	42.48
?	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
They	Eng	O/ORG	65.37	19.05	-2.38	62.99
’	Punct	O	N/A	N/A	N/A	N/A
re	Eng	O	44.29	29.91	-0.8	43.49
everywhere	Eng	O	75.95	18.13	-0.8	75.15
bro	Spn	O	22.33	29.28	-2.38	26.900000000000002
…	Punct	O	N/A	N/A	N/A	N/A
.	Punct	O	N/A	N/A	N/A	N/A
Dont	Eng	O/PERS	36.01	16.23	-2.38	33.629999999999995
assume	Eng	O	41.57	21.72	-0.8	40.77
everyone	Eng	O	65.16	17.43	-0.8	64.36
is	Eng	O	44.66	21.08	-0.8	43.86
white	Eng	O	48.39	21.6	-0.8	47.59
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
