Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
one	Eng	O	49.51	25.47	-0.8	48.71
time	Eng	O	53.99	32.6	-0.8	53.190000000000005
i	Eng	O	42.31	11.38	-0.8	41.510000000000005
ate	Eng	O	37.18	33.24	-0.8	36.38
one	Eng	O	49.51	25.47	-0.8	48.71
but	Eng	O/ORG	51.93	13.76	-0.8	51.13
it	Eng	O/ORG	50.11	11.76	-0.8	49.31
didnt	Eng	O/ORG	34.85	10.67	-0.8	34.050000000000004
break	Eng	O/ORG	37.71	11.48	-0.8	36.910000000000004
at	Eng	O/ORG	43.35	13.78	-0.8	42.550000000000004
all	Eng	O/ORG	47.74	25.64	-0.8	46.940000000000005
it	Eng	O/ORG	50.11	11.76	-0.8	49.31
was	Eng	O/ORG	51.72	16.52	-0.8	50.92
the	Eng	O/ORG	60.83	27.05	-0.8	60.03
best	Eng	O/ORG	46.75	15.93	-0.8	45.95
feeling	Eng	O/ORG	58.18	9.52	-0.8	57.38
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
