Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
And	Eng	O	58.08	26.56	-0.8	57.28
that	Eng	O	68.72	14.42	-0.8	67.92
is	Eng	O	44.66	21.08	-0.8	43.86
you	Eng	O	56.67	25.36	-0.8	55.870000000000005
and	Eng	O	58.08	26.56	-0.8	57.28
your	Eng	O	56.33	24.2	-0.8	55.53
baby	Eng	O	36.55	20.71	-0.8	35.75
daddy	Eng	O	33.59	18.36	-0.8	32.790000000000006
’	Punct	O	N/A	N/A	N/A	N/A
s	Eng	O	40.13	19.22	-0.8	39.330000000000005
fault	Eng	O	32.93	10.31	-0.8	32.13
😂	Punct	O	N/A	N/A	N/A	N/A
lmao	Spn	O	6.5	12.41	-2.38	10.030000000000001
should	Eng	O	60.82	10.2	-2.38	58.44
have	Eng	O	60.11	28.54	-0.8	59.31
spoke	Eng	O	36.51	10.22	-0.8	35.71
to	Eng	O	48.13	29.93	-0.8	47.330000000000005
him	Eng	O/ORG	39.42	13.41	-0.8	38.620000000000005
in	Eng	O/ORG	45.41	25.29	-0.8	44.61
Spanish	Eng	O/ORG	39.06	8.16	-0.8	38.260000000000005
more	Eng	O/ORG	53.89	32.84	-0.8	53.09
growing	Eng	O/ORG	57.1	13.32	-0.8	56.300000000000004
up	Eng	O/ORG	37.07	9.61	-0.8	36.27
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
