Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
I	Eng	O	42.31	11.38	-0.8	41.510000000000005
hear	Eng	O	46.37	28.41	-0.8	45.57
no	Spn	O	39.04	44.89	-2.38	42.51
accent	Eng	O	46.76	13.52	-2.38	44.379999999999995
when	Eng	O	56.49	15.56	-0.8	55.690000000000005
u	Eng	O	15.23	13.34	-0.8	14.43
speak	Eng	O/ORG	38.44	9.07	-0.8	37.64
in	Eng	O/ORG	45.41	25.29	-0.8	44.61
Spanish	Eng	O/ORG	39.06	8.16	-0.8	38.260000000000005
and	Eng	O/ORG	58.08	26.56	-0.8	57.28
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
’	Punct	O	N/A	N/A	N/A	N/A
m	Eng	O/ORG	33.66	10.74	-0.8	32.86
Latina	Spn	O/ORG	26.77	39.18	-2.38	36.8
😂	Punct	O	N/A	N/A	N/A	N/A
🥰	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
