Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
How	Eng	O/ORG	45.28	13.44	-0.8	44.480000000000004
do	Eng	O/ORG	42.25	32.38	-0.8	41.45
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
hide	Eng	O	34.94	27.64	-0.8	34.14
like	Eng	O	57.49	21.32	-0.8	56.690000000000005
vids	Eng	O	27.79	22.42	-0.8	26.99
.	Punct	O	N/A	N/A	N/A	N/A
.	Punct	O	N/A	N/A	N/A	N/A
.	Punct	O	N/A	N/A	N/A	N/A
😅	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
