Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Don	Eng	O	50.13	38.08	-0.8	49.330000000000005
’	Punct	O	N/A	N/A	N/A	N/A
t	Eng	O	40.21	10.87	-0.8	39.410000000000004
let	Eng	O	41.33	17.8	-0.8	40.53
anyone	Eng	O	55.37	20.77	-0.8	54.57
trick	Eng	O	38.29	16.6	-0.8	37.49
u	Eng	O	15.23	13.34	-0.8	14.43
with	Eng	O	54.27	4.16	-0.8	53.470000000000006
saying	Eng	O/ORG	60.24	14.64	-0.8	59.440000000000005
Japan	Eng	LOCATION/ORG	22.21	21.63	-0.8	21.41
in	Eng	O/ORG	45.41	25.29	-0.8	44.61
Spanish	Eng	O/ORG	39.06	8.16	-0.8	38.260000000000005
.	Punct	O	N/A	N/A	N/A	N/A
Just	Eng	O/ORG	56.89	16.33	-0.8	56.09
trust	Eng	O/ORG	48.44	12.83	-0.8	47.64
me	Spn	O	41.15	43.0	-2.38	40.62
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
