Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
So	Eng	O	43.57	28.06	-0.8	42.77
you	Eng	O	56.67	25.36	-0.8	55.870000000000005
just	Eng	O	56.89	16.33	-0.8	56.09
gonna	Eng	O	42.51	19.51	-0.8	41.71
walk	Eng	O	40.7	0.62	-0.8	39.900000000000006
in	Eng	O	45.41	25.29	-0.8	44.61
my	Eng	O	41.2	20.91	-0.8	40.400000000000006
old	Eng	O	41.25	14.3	-0.8	40.45
neighborhood	Eng	O	64.69	1.32	-0.8	63.89
and	Eng	O	58.08	26.56	-0.8	57.28
not	Eng	O	48.64	20.26	-0.8	47.84
have	Eng	O	60.11	28.54	-0.8	59.31
us	Eng	O	36.11	21.64	-0.8	35.31
Mexicans	Eng	O/ORG	36.59	33.4	-0.8	35.790000000000006
notice	Eng	O	52.43	38.73	-0.8	51.63
😂	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
