Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Non	Eng	O	32.68	30.02	-0.8	31.88
-	Punct	O	N/A	N/A	N/A	N/A
latine	Eng	O	35.43	34.15	-0.8	34.63
people	Eng	O	65.53	26.25	-0.8	64.73
who	Eng	O	43.84	15.11	-0.8	43.040000000000006
speak	Eng	O/ORG	38.44	9.07	-0.8	37.64
Spanish	Eng	O/ORG	39.06	8.16	-0.8	38.260000000000005
get	Eng	O/ORG	48.04	13.69	-0.8	47.24
so	Eng	O	43.57	28.06	-0.8	42.77
much	Eng	O	50.21	32.0	-0.8	49.410000000000004
praise	Eng	O	39.22	26.95	-0.8	38.42
but	Eng	O/ORG	51.93	13.76	-0.8	51.13
because	Eng	O/ORG	75.01	22.56	-0.8	74.21000000000001
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
actually	Eng	O/ORG	70.55	26.25	-0.8	69.75
am	Eng	O/ORG	30.77	12.36	-0.8	29.97
Latine	Eng	O/ORG	35.43	34.15	-0.8	34.63
and	Eng	O/ORG	58.08	26.56	-0.8	57.28
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
can	Eng	O/ORG	46.96	33.02	-0.8	46.160000000000004
’	Punct	O	N/A	N/A	N/A	N/A
t	Eng	O/ORG	40.21	10.87	-0.8	39.410000000000004
speak	Eng	O/ORG	38.44	9.07	-0.8	37.64
sp	Eng	O/ORG	14.78	3.39	-0.8	13.979999999999999
.	Punct	O	N/A	N/A	N/A	N/A
that	Eng	O/ORG	68.72	14.42	-0.8	67.92
well	Eng	O/ORG	57.6	13.82	-0.8	56.800000000000004
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
get	Eng	O/ORG	48.04	13.69	-0.8	47.24
made	Eng	O	44.26	35.03	-0.8	43.46
fun	Eng	O	36.4	23.58	-0.8	35.6
of	Eng	O	45.37	12.91	-0.8	44.57
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
