Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Me	Spn	O	41.15	43.0	-2.38	40.62
before	Eng	O	59.48	17.29	-2.38	57.099999999999994
I	Eng	O	42.31	11.38	-0.8	41.510000000000005
moved	Eng	O	49.43	24.82	-0.8	48.63
to	Eng	O	48.13	29.93	-0.8	47.330000000000005
Dallas	Spn	LOCATION/ORG	34.93	39.62	-2.38	37.239999999999995
from	Eng	O/ORG	48.14	12.52	-2.38	45.76
C	Eng	O/ORG	10.69	8.42	-0.8	9.889999999999999
.	Punct	O	N/A	N/A	N/A	N/A
C	Spn	O	10.69	8.42	-2.38	6.04
.	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
