Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
“	Punct	O	N/A	N/A	N/A	N/A
So	Eng	O	43.57	28.06	-0.8	42.77
you	Eng	O	56.67	25.36	-0.8	55.870000000000005
can	Eng	O	46.96	33.02	-0.8	46.160000000000004
take	Eng	O	52.22	21.69	-0.8	51.42
care	Eng	O	50.54	35.0	-0.8	49.74
of	Eng	O	45.37	12.91	-0.8	44.57
her	Eng	O	46.52	29.04	-0.8	45.720000000000006
much	Eng	O	50.21	32.0	-0.8	49.410000000000004
…	Punct	O	N/A	N/A	N/A	N/A
super	Eng	O	44.12	35.44	-0.8	43.32
much	Eng	O	50.21	32.0	-0.8	49.410000000000004
…	Punct	O	N/A	N/A	N/A	N/A
.	Punct	O	N/A	N/A	N/A	N/A
and	Eng	O	58.08	26.56	-0.8	57.28
we	Eng	O	46.45	7.69	-0.8	45.650000000000006
want	Eng	O	52.19	4.37	-0.8	51.39
you	Eng	O	56.67	25.36	-0.8	55.870000000000005
…	Punct	O	N/A	N/A	N/A	N/A
…	Punct	O	N/A	N/A	N/A	N/A
and	Eng	O	58.08	26.56	-0.8	57.28
we	Eng	O/OTROS	46.45	7.69	-0.8	45.650000000000006
also	Eng	O/OTROS	46.43	25.86	-0.8	45.63
want	Eng	O/OTROS	52.19	4.37	-0.8	51.39
you	Eng	O	56.67	25.36	-0.8	55.870000000000005
”	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
im	Eng	O/ORG	20.85	11.84	-0.8	20.05
dying	Eng	O/ORG	41.01	9.16	-0.8	40.21
bruh	Eng	O/ORG	24.79	11.39	-0.8	23.99
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
