Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
My	Eng	O	41.2	20.91	-0.8	40.400000000000006
grandparents	Eng	O/ORG	62.2	22.82	-0.8	61.400000000000006
stopped	Eng	O/ORG	50.15	12.95	-0.8	49.35
speaking	Eng	O/ORG	60.78	9.45	-0.8	59.980000000000004
Spanish	Eng	O/ORG	39.06	8.16	-0.8	38.260000000000005
at	Eng	O/ORG	43.35	13.78	-0.8	42.550000000000004
home	Eng	O	50.87	37.23	-0.8	50.07
when	Eng	O	56.49	15.56	-0.8	55.690000000000005
my	Eng	O	41.2	20.91	-0.8	40.400000000000006
mom	Eng	O	34.1	16.88	-0.8	33.300000000000004
was	Eng	O	51.72	16.52	-0.8	50.92
in	Eng	O	45.41	25.29	-0.8	44.61
grade	Eng	O	43.31	36.23	-0.8	42.510000000000005
school	Eng	O	54.1	16.16	-0.8	53.300000000000004
she	Eng	O/ORG	47.98	20.49	-0.8	47.18
can	Eng	O/ORG	46.96	33.02	-0.8	46.160000000000004
understand	Eng	O/ORG	71.53	17.59	-0.8	70.73
but	Eng	O/ORG	51.93	13.76	-0.8	51.13
she	Eng	O/ORG	47.98	20.49	-0.8	47.18
can	Eng	O	46.96	33.02	-0.8	46.160000000000004
'	Punct	O	N/A	N/A	N/A	N/A
t	Eng	O/ORG	40.21	10.87	-0.8	39.410000000000004
hold	Eng	O/ORG	42.32	17.84	-0.8	41.52
a	Eng	O	39.06	38.09	-0.8	38.260000000000005
conversation	Eng	O/ORG	69.7	43.61	-0.8	68.9
in	Eng	O/ORG	45.41	25.29	-0.8	44.61
Spanish	Eng	O/ORG	39.06	8.16	-0.8	38.260000000000005
1	Num	O/ORG	N/A	N/A	N/A	N/A
/	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
