Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
This	Eng	O	59.86	22.07	-0.8	59.06
is	Eng	O	44.66	21.08	-0.8	43.86
an	Eng	O	41.88	24.48	-0.8	41.080000000000005
example	Eng	O	50.57	29.03	-0.8	49.77
of	Eng	O	45.37	12.91	-0.8	44.57
a	Eng	O	39.06	38.09	-0.8	38.260000000000005
white	Eng	O	48.39	21.6	-0.8	47.59
Mexican	Spn	O/ORG	37.7	44.86	-2.38	42.48
not	Eng	O/ORG	48.64	20.26	-2.38	46.26
every	Eng	O/ORG	55.22	18.06	-0.8	54.42
Mexican	Spn	O/ORG	37.7	44.86	-2.38	42.48
with	Eng	O	54.27	4.16	-2.38	51.89
light	Eng	O	50.69	15.36	-0.8	49.89
skin	Eng	O	29.51	13.7	-0.8	28.71
is	Eng	O	44.66	21.08	-0.8	43.86
white	Eng	O	48.39	21.6	-0.8	47.59
or	Eng	O	41.56	23.53	-0.8	40.760000000000005
“	Punct	O	N/A	N/A	N/A	N/A
white	Eng	O	48.39	21.6	-0.8	47.59
passing	Eng	O	51.11	19.2	-0.8	50.31
”	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
