Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
boy	Eng	O	35.65	23.42	-0.8	34.85
you	Eng	O	56.67	25.36	-0.8	55.870000000000005
better	Eng	O	57.19	23.79	-0.8	56.39
tell	Eng	O	49.1	23.35	-0.8	48.300000000000004
her	Eng	O	46.52	29.04	-0.8	45.720000000000006
what	Eng	O/ORG	61.03	9.63	-0.8	60.230000000000004
it	Eng	O/ORG	50.11	11.76	-0.8	49.31
means	Eng	O/ORG	49.27	21.88	-0.8	48.470000000000006
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
