Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
This	Eng	O	59.86	22.07	-0.8	59.06
is	Eng	O	44.66	21.08	-0.8	43.86
your	Eng	O	56.33	24.2	-0.8	55.53
our	Eng	O	44.71	13.25	-0.8	43.910000000000004
parents	Eng	O	56.12	30.91	-0.8	55.32
talked	Eng	O	55.49	19.81	-0.8	54.690000000000005
when	Eng	O	56.49	15.56	-0.8	55.690000000000005
they	Eng	O/ORG	65.37	19.05	-0.8	64.57000000000001
first	Eng	O/ORG	52.19	16.64	-0.8	51.39
started	Eng	O/ORG	62.27	22.46	-0.8	61.470000000000006
learning	Eng	O/ORG	59.28	13.66	-0.8	58.480000000000004
English	Eng	O/ORG	35.81	18.35	-0.8	35.010000000000005
😂	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
saludos	Spn	O	19.85	48.15	-2.38	45.769999999999996
to	Eng	O	48.13	29.93	-2.38	45.75
the	Eng	O	60.83	27.05	-0.8	60.03
homie	Eng	O	29.1	24.34	-0.8	28.3
for	Eng	O	47.94	28.79	-0.8	47.14
still	Eng	O	53.2	12.74	-0.8	52.400000000000006
some	Eng	O/ORG	56.66	33.61	-0.8	55.86
what	Eng	O/ORG	61.03	9.63	-0.8	60.230000000000004
communicating	Eng	O/ORG	71.86	19.93	-0.8	71.06
in	Eng	O/ORG	45.41	25.29	-0.8	44.61
Spanish	Eng	O/ORG	39.06	8.16	-0.8	38.260000000000005
🤜	Punct	O	N/A	N/A	N/A	N/A
🏼	Punct	O	N/A	N/A	N/A	N/A
🤛	Punct	O	N/A	N/A	N/A	N/A
🏼	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
