Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
yeah	Eng	O	62.76	10.6	-0.8	61.96
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
said	Eng	O/ORG	47.81	17.28	-0.8	47.010000000000005
it	Eng	O/ORG	50.11	11.76	-0.8	49.31
to	Eng	O/ORG	48.13	29.93	-0.8	47.330000000000005
my	Eng	O/ORG	41.2	20.91	-0.8	40.400000000000006
aunt	Eng	O/ORG	32.05	12.79	-0.8	31.249999999999996
when	Eng	O/ORG	56.49	15.56	-0.8	55.690000000000005
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
was	Eng	O	51.72	16.52	-0.8	50.92
4	Num	O	N/A	N/A	N/A	N/A
and	Eng	O	58.08	26.56	-0.8	57.28
she	Eng	O	47.98	20.49	-0.8	47.18
was	Eng	O	51.72	16.52	-0.8	50.92
chismando	Spn	O	22.81	45.78	-2.38	43.4
to	Eng	O	48.13	29.93	-2.38	45.75
the	Eng	O	60.83	27.05	-0.8	60.03
church	Eng	O	43.32	14.19	-0.8	42.52
I	Eng	O	42.31	11.38	-0.8	41.510000000000005
was	Eng	O	51.72	16.52	-0.8	50.92
like	Eng	O	57.49	21.32	-0.8	56.690000000000005
😳	Punct	O	N/A	N/A	N/A	N/A
lucky	Eng	O	35.3	22.59	-0.8	34.5
she	Eng	O	47.98	20.49	-0.8	47.18
forgot	Eng	O	49.6	10.54	-0.8	48.800000000000004
it	Eng	O	50.11	11.76	-0.8	49.31
and	Eng	O	58.08	26.56	-0.8	57.28
everyone	Eng	O	65.16	17.43	-0.8	64.36
to	Eng	O	48.13	29.93	-0.8	47.330000000000005
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
