Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Next	Eng	O/ORG	40.7	10.14	-0.8	39.900000000000006
question	Eng	O/ORG	56.05	43.87	-0.8	55.25
how	Eng	O/ORG	45.28	13.44	-0.8	44.480000000000004
do	Eng	O/ORG	42.25	32.38	-0.8	41.45
you	Eng	O/ORG	56.67	25.36	-0.8	55.870000000000005
say	Eng	O/ORG	43.93	22.05	-0.8	43.13
sandwich	Eng	O/ORG	30.46	25.48	-0.8	29.66
in	Eng	O/ORG	45.41	25.29	-0.8	44.61
Spanish	Eng	O/ORG	39.06	8.16	-0.8	38.260000000000005
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
