Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
My	Eng	O	41.2	20.91	-0.8	40.400000000000006
sister	Eng	O	49.23	39.48	-0.8	48.43
says	Eng	O	44.86	16.09	-0.8	44.06
“	Punct	O	N/A	N/A	N/A	N/A
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
’	Punct	O	N/A	N/A	N/A	N/A
m	Eng	O/ORG	33.66	10.74	-0.8	32.86
suveling	Eng	O/ORG	38.04	12.65	-0.8	37.24
it	Eng	O/ORG	50.11	11.76	-0.8	49.31
”	Punct	O	N/A	N/A	N/A	N/A
-	Punct	O	N/A	N/A	N/A	N/A
translation	Eng	O	62.84	29.51	-0.8	62.040000000000006
:	Punct	O	N/A	N/A	N/A	N/A
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
’	Punct	O	N/A	N/A	N/A	N/A
m	Eng	O/ORG	33.66	10.74	-0.8	32.86
turning	Eng	O/ORG	55.38	21.56	-0.8	54.580000000000005
up	Eng	O/ORG	37.07	9.61	-0.8	36.27
the	Eng	O/ORG	60.83	27.05	-0.8	60.03
volume	Spn	O/ORG	30.83	33.72	-2.38	31.34
😭	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
