Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
I	Eng	O	42.31	11.38	-0.8	41.510000000000005
go	Eng	O	39.77	24.21	-0.8	38.970000000000006
to	Eng	O	48.13	29.93	-0.8	47.330000000000005
Los	Spn	LOCATION/O	23.65	49.6	-2.38	47.22
Mochis	Spn	LOCATION/LUG	27.6	28.12	-1.01	27.11
Sinaloa	Spn	LOCATION/LUG	13.47	16.11	-1.01	15.1
and	Eng	O	58.08	26.56	-2.38	55.699999999999996
there	Eng	O	70.66	28.64	-0.8	69.86
’	Punct	O	N/A	N/A	N/A	N/A
s	Eng	O	40.13	19.22	-0.8	39.330000000000005
this	Eng	O	59.86	22.07	-0.8	59.06
hangout	Eng	O	41.31	16.84	-0.8	40.510000000000005
spot	Eng	O	37.66	5.53	-0.8	36.86
for	Eng	O	47.94	28.79	-0.8	47.14
me	Eng	O	41.15	43.0	-0.8	40.35
and	Eng	O	58.08	26.56	-0.8	57.28
my	Eng	O	41.2	20.91	-0.8	40.400000000000006
cousins	Eng	O	42.33	14.65	-0.8	41.53
and	Eng	O	58.08	26.56	-0.8	57.28
every	Eng	O	55.22	18.06	-0.8	54.42
time	Eng	O	53.99	32.6	-0.8	53.190000000000005
I	Eng	O/OTROS	42.31	11.38	-0.8	41.510000000000005
’	Punct	O	N/A	N/A	N/A	N/A
m	Eng	O	33.66	10.74	-0.8	32.86
on	Eng	O	43.01	23.0	-0.8	42.21
the	Eng	O/ORG	60.83	27.05	-0.8	60.03
walkway	Eng	O/ORG	38.27	5.98	-0.8	37.470000000000006
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
trip	Eng	O/ORG	35.43	18.11	-0.8	34.63
on	Eng	O	43.01	23.0	-0.8	42.21
the	Eng	O	60.83	27.05	-0.8	60.03
tall	Eng	O/ORG	42.37	24.57	-0.8	41.57
stepway	Eng	O/ORG	33.09	10.34	-0.8	32.290000000000006
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
