Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Wait	Eng	O/ORG	45.48	2.5	-0.8	44.68
…	Punct	O	N/A	N/A	N/A	N/A
What	Eng	O/ORG	61.03	9.63	-0.8	60.230000000000004
’	Punct	O	N/A	N/A	N/A	N/A
s	Eng	O	40.13	19.22	-0.8	39.330000000000005
it	Eng	O/ORG	50.11	11.76	-0.8	49.31
called	Eng	O/ORG	54.46	32.36	-0.8	53.660000000000004
?	Punct	O	N/A	N/A	N/A	N/A
💀	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
