Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Thank	Eng	O	53.77	16.35	-0.8	52.970000000000006
you	Eng	O	56.67	25.36	-0.8	55.870000000000005
.	Punct	O	N/A	N/A	N/A	N/A
I	Eng	O	42.31	11.38	-0.8	41.510000000000005
encourage	Eng	O	48.64	23.66	-0.8	47.84
all	Eng	O	47.74	25.64	-0.8	46.940000000000005
my	Eng	O	41.2	20.91	-0.8	40.400000000000006
Spanish	Eng	O/ORG	39.06	8.16	-0.8	38.260000000000005
speaking	Eng	O/ORG	60.78	9.45	-0.8	59.980000000000004
coworkers	Eng	O/ORG	41.74	11.65	-0.8	40.940000000000005
to	Eng	O/ORG	48.13	29.93	-0.8	47.330000000000005
speak	Eng	O/ORG	38.44	9.07	-0.8	37.64
English	Eng	O/ORG	35.81	18.35	-0.8	35.010000000000005
and	Eng	O/ORG	58.08	26.56	-0.8	57.28
remind	Eng	O/ORG	45.7	15.21	-0.8	44.900000000000006
them	Eng	O/ORG	58.74	12.49	-0.8	57.940000000000005
that	Eng	O/ORG	68.72	14.42	-0.8	67.92
their	Eng	O/ORG	61.66	20.15	-0.8	60.86
accent	Eng	O/ORG	46.76	13.52	-0.8	45.96
is	Eng	O/ORG	44.66	21.08	-0.8	43.86
amazing	Eng	O/ORG	52.82	14.41	-0.8	52.02
.	Punct	O	N/A	N/A	N/A	N/A
Then	Eng	O	60.65	23.75	-0.8	59.85
they	Eng	O	65.37	19.05	-0.8	64.57000000000001
help	Eng	O	38.45	13.01	-0.8	37.650000000000006
me	Eng	O	41.15	43.0	-0.8	40.35
with	Eng	O	54.27	4.16	-0.8	53.470000000000006
my	Eng	O	41.2	20.91	-0.8	40.400000000000006
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
