Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Remember	Eng	O	63.09	24.73	-0.8	62.290000000000006
that	Eng	O	68.72	14.42	-0.8	67.92
time	Eng	O	53.99	32.6	-0.8	53.190000000000005
when	Eng	O	56.49	15.56	-0.8	55.690000000000005
Twitter	Eng	ORGANIZATION/ORG	39.24	18.0	-0.8	38.440000000000005
lost	Eng	O/ORG	43.61	19.3	-0.8	42.81
it	Eng	O/ORG	50.11	11.76	-0.8	49.31
'	Punct	O	N/A	N/A	N/A	N/A
s	Eng	O	40.13	19.22	-0.8	39.330000000000005
mind	Eng	O/ORG	45.97	20.01	-0.8	45.17
when	Eng	O/ORG	56.49	15.56	-0.8	55.690000000000005
they	Eng	O/ORG	65.37	19.05	-0.8	64.57000000000001
realized	Eng	O/ORG	60.66	27.32	-0.8	59.86
Cardi	Eng	PERSON/ORG	27.99	22.65	-0.8	27.189999999999998
B	Eng	O/ORG	10.36	4.91	-0.8	9.559999999999999
was	Eng	O/ORG	51.72	16.52	-0.8	50.92
Dominican	Eng	O/ORG	37.9	35.02	-0.8	37.1
?	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
