Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Oh	Eng	O	42.22	16.44	-0.8	41.42
hella	Spn	O	28.08	34.44	-2.38	32.059999999999995
nooooo	Eng	O	18.41	16.9	-2.38	16.03
😂	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
You	Eng	O/ORG	56.67	25.36	-0.8	55.870000000000005
outss	Eng	O/ORG	31.38	11.39	-0.8	30.58
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
