Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
El	Spn	O	19.84	42.02	-2.38	39.64
grito	Spn	O	27.52	43.22	-1.01	42.21
at	Eng	O	43.35	13.78	-2.38	40.97
the	Eng	O	60.83	27.05	-0.8	60.03
end	Eng	O	40.24	21.66	-0.8	39.440000000000005
got	Eng	O	48.21	15.31	-0.8	47.410000000000004
me	Eng	O	41.15	43.0	-0.8	40.35
dead	Eng	O	40.09	22.17	-0.8	39.290000000000006
💀	Punct	O	N/A	N/A	N/A	N/A
…	Punct	O	N/A	N/A	N/A	N/A
@	Punct	O	N/A	N/A	N/A	N/A
itzzmayela	Spn	O	10.9	13.23	-2.38	10.850000000000001
@	Punct	O	N/A	N/A	N/A	N/A
erikaaxxr	Spn	O	-1.37	1.8	-1.01	0.79
@	Punct	O	N/A	N/A	N/A	N/A
xkathy	Eng	O	7.17	2.59	-2.38	4.79
.	Punct	O	N/A	N/A	N/A	N/A
rojasxexe	Spn	O	3.61	8.44	-2.38	6.06
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
