Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
I	Eng	O	42.31	11.38	-0.8	41.510000000000005
never	Eng	O	54.2	28.98	-0.8	53.400000000000006
laugh	Eng	O	37.76	15.74	-0.8	36.96
this	Eng	O	59.86	22.07	-0.8	59.06
hard	Eng	O	46.48	24.73	-0.8	45.68
in	Eng	O	45.41	25.29	-0.8	44.61
my	Eng	O	41.2	20.91	-0.8	40.400000000000006
life	Eng	O	43.73	20.47	-0.8	42.93
😂	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
