Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Not	Eng	O/ORG	48.64	20.26	-0.8	47.84
the	Eng	O/ORG	60.83	27.05	-0.8	60.03
crossover	Eng	O/ORG	40.77	24.39	-0.8	39.970000000000006
we	Eng	O/ORG	46.45	7.69	-0.8	45.650000000000006
expected	Eng	O/ORG	55.74	29.73	-0.8	54.940000000000005
but	Eng	O/ORG	51.93	13.76	-0.8	51.13
the	Eng	O/ORG	60.83	27.05	-0.8	60.03
crossover	Eng	O/ORG	40.77	24.39	-0.8	39.970000000000006
we	Eng	O/ORG	46.45	7.69	-0.8	45.650000000000006
needed	Eng	O/ORG	49.78	15.03	-0.8	48.980000000000004
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
