Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
I	Eng	O	42.31	11.38	-0.8	41.510000000000005
mean	Eng	O	52.3	29.01	-0.8	51.5
he	Eng	O	44.49	34.18	-0.8	43.690000000000005
got	Eng	O	48.21	15.31	-0.8	47.410000000000004
parquear	Spn	O	25.94	39.29	-2.38	36.91
right	Eng	O	61.96	14.85	-2.38	59.58
at	Eng	O	43.35	13.78	-0.8	42.550000000000004
least	Eng	O	49.75	13.64	-0.8	48.95
in	Eng	O	45.41	25.29	-0.8	44.61
PR	Eng	O/ORG	16.62	14.57	-0.8	15.82
😂	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
