Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
@	Punct	O	N/A	N/A	N/A	N/A
Marthaa	Spn	O	12.05	18.82	-2.38	16.44
💛	Punct	O	N/A	N/A	N/A	N/A
us	Eng	O	36.11	21.64	-2.38	33.73
before	Eng	O	59.48	17.29	-0.8	58.68
the	Eng	O	60.83	27.05	-0.8	60.03
music	Eng	O	40.17	16.31	-0.8	39.370000000000005
started	Eng	O	62.27	22.46	-0.8	61.470000000000006
playing	Eng	O	61.26	20.33	-0.8	60.46
at	Eng	O	43.35	13.78	-0.8	42.550000000000004
citlalys	Eng	O	16.08	10.03	-0.8	15.279999999999998
15	Num	O	N/A	N/A	N/A	N/A
😭	Punct	O	N/A	N/A	N/A	N/A
😭	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
