Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Y	Spn	O	21.5	34.41	-2.38	32.029999999999994
’	Punct	O	N/A	N/A	N/A	N/A
all	Eng	O/ORG	47.74	25.64	-2.38	45.36
know	Eng	O/ORG	60.3	6.12	-0.8	59.5
alot	Eng	O/ORG	35.9	12.64	-0.8	35.1
of	Eng	O/ORG	45.37	12.91	-0.8	44.57
Mexicans	Eng	O/ORG	36.59	33.4	-0.8	35.790000000000006
are	Eng	O	50.46	30.0	-0.8	49.660000000000004
white	Eng	O	48.39	21.6	-0.8	47.59
😂	Punct	O	N/A	N/A	N/A	N/A
just	Eng	O/ORG	56.89	16.33	-0.8	56.09
because	Eng	O/ORG	75.01	22.56	-0.8	74.21000000000001
they	Eng	O/ORG	65.37	19.05	-0.8	64.57000000000001
look	Eng	O/ORG	43.99	14.72	-0.8	43.190000000000005
white	Eng	O/ORG	48.39	21.6	-0.8	47.59
that	Eng	O/ORG	68.72	14.42	-0.8	67.92
doesn	Eng	O/ORG	51.86	9.83	-0.8	51.06
’	Punct	O	N/A	N/A	N/A	N/A
t	Eng	O/ORG	40.21	10.87	-0.8	39.410000000000004
make	Eng	O/ORG	50.59	18.5	-0.8	49.790000000000006
any	Eng	O/ORG	46.02	17.76	-0.8	45.220000000000006
less	Eng	O/ORG	44.33	22.72	-0.8	43.53
Mexican	Spn	O/ORG	37.7	44.86	-2.38	42.48
than	Eng	O	56.77	25.06	-2.38	54.39
someone	Eng	O	66.44	26.04	-0.8	65.64
’	Punct	O	N/A	N/A	N/A	N/A
s	Eng	O	40.13	19.22	-0.8	39.330000000000005
who	Eng	O	43.84	15.11	-0.8	43.040000000000006
darker	Eng	O	33.18	26.15	-0.8	32.38
than	Eng	O	56.77	25.06	-0.8	55.970000000000006
them	Eng	O	58.74	12.49	-0.8	57.940000000000005
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
