Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
When	Eng	O	56.49	15.56	-0.8	55.690000000000005
I	Eng	O	42.31	11.38	-0.8	41.510000000000005
was	Eng	O	51.72	16.52	-0.8	50.92
little	Eng	O	62.57	24.78	-0.8	61.77
and	Eng	O	58.08	26.56	-0.8	57.28
couldn	Eng	O	58.67	12.42	-0.8	57.870000000000005
’	Punct	O	N/A	N/A	N/A	N/A
t	Eng	O	40.21	10.87	-0.8	39.410000000000004
see	Eng	O	45.86	24.58	-0.8	45.06
where	Eng	O	64.55	18.09	-0.8	63.75
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
was	Eng	O/ORG	51.72	16.52	-0.8	50.92
pushing	Eng	O/ORG	53.42	19.64	-0.8	52.620000000000005
the	Eng	O/ORG	60.83	27.05	-0.8	60.03
cart	Eng	O/ORG	39.18	24.26	-0.8	38.38
😂	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
