Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
’	Punct	O	N/A	N/A	N/A	N/A
m	Eng	O/ORG	33.66	10.74	-0.8	32.86
also	Eng	O/ORG	46.43	25.86	-0.8	45.63
first	Eng	O/ORG	52.19	16.64	-0.8	51.39
gen	Eng	O/ORG	30.89	30.36	-0.8	30.09
Mex	Eng	O/ORG	14.64	15.98	-0.8	13.84
American	Eng	O/ORG	44.45	42.67	-0.8	43.650000000000006
and	Eng	O	58.08	26.56	-0.8	57.28
you	Eng	O	56.67	25.36	-0.8	55.870000000000005
’	Punct	O	N/A	N/A	N/A	N/A
re	Eng	O	44.29	29.91	-0.8	43.49
the	Eng	O	60.83	27.05	-0.8	60.03
first	Eng	O	52.19	16.64	-0.8	51.39
person	Eng	O	54.45	49.73	-0.8	53.650000000000006
I	Eng	O	42.31	11.38	-0.8	41.510000000000005
’	Punct	O	N/A	N/A	N/A	N/A
ve	Eng	O	41.64	33.49	-0.8	40.84
seen	Eng	O	49.71	28.16	-0.8	48.910000000000004
speak	Eng	O	38.44	9.07	-0.8	37.64
like	Eng	O	57.49	21.32	-0.8	56.690000000000005
me	Spn	O	41.15	43.0	-2.38	40.62
.	Punct	O	N/A	N/A	N/A	N/A
It	Eng	O/ORG	50.11	11.76	-2.38	47.73
’	Punct	O	N/A	N/A	N/A	N/A
s	Eng	O	40.13	19.22	-0.8	39.330000000000005
awesome	Eng	O	43.58	16.69	-0.8	42.78
!	Punct	O	N/A	N/A	N/A	N/A
Spanish	Eng	O	39.06	8.16	-0.8	38.260000000000005
can	Eng	O	46.96	33.02	-0.8	46.160000000000004
be	Eng	O	42.62	20.92	-0.8	41.82
hard	Eng	O	46.48	24.73	-0.8	45.68
to	Eng	O	48.13	29.93	-0.8	47.330000000000005
pronounce	Eng	O	42.77	28.42	-0.8	41.970000000000006
sometimes	Eng	O	76.43	35.42	-0.8	75.63000000000001
🙈	Punct	O	N/A	N/A	N/A	N/A
🙈	Punct	O	N/A	N/A	N/A	N/A
🙈	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
