Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
you	Eng	O	56.67	25.36	-0.8	55.870000000000005
can	Eng	O	46.96	33.02	-0.8	46.160000000000004
'	Punct	O	N/A	N/A	N/A	N/A
t	Eng	O/ORG	40.21	10.87	-0.8	39.410000000000004
be	Eng	O/ORG	42.62	20.92	-0.8	41.82
hispanic	Eng	O/ORG	29.67	9.01	-0.8	28.87
you	Eng	O	56.67	25.36	-0.8	55.870000000000005
'	Punct	O	N/A	N/A	N/A	N/A
re	Eng	O	44.29	29.91	-0.8	43.49
white	Eng	O	48.39	21.6	-0.8	47.59
yeah	Eng	O	62.76	10.6	-0.8	61.96
what	Eng	O/ORG	61.03	9.63	-0.8	60.230000000000004
do	Eng	O	42.25	32.38	-0.8	41.45
you	Eng	O	56.67	25.36	-0.8	55.870000000000005
think	Eng	O	65.69	9.38	-0.8	64.89
half	Eng	O	42.0	11.47	-0.8	41.2
the	Eng	O	60.83	27.05	-0.8	60.03
people	Eng	O	65.53	26.25	-0.8	64.73
in	Eng	O	45.41	25.29	-0.8	44.61
Spain	Eng	LOCATION/ORG	32.83	13.25	-0.8	32.03
look	Eng	O/ORG	43.99	14.72	-0.8	43.190000000000005
like	Eng	O/ORG	57.49	21.32	-0.8	56.690000000000005
?	Punct	O	N/A	N/A	N/A	N/A
?	Punct	O	N/A	N/A	N/A	N/A
?	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
