Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
My	Eng	O	41.2	20.91	-0.8	40.400000000000006
cousin	Eng	O	41.62	23.32	-0.8	40.82
once	Eng	O	46.71	27.42	-0.8	45.910000000000004
went	Eng	O	52.5	1.61	-0.8	51.7
to	Eng	O	48.13	29.93	-0.8	47.330000000000005
Mexico	Spn	LOCATION/OTROS	26.17	41.73	-2.38	39.349999999999994
and	Eng	O	58.08	26.56	-2.38	55.699999999999996
they	Eng	O	65.37	19.05	-0.8	64.57000000000001
are	Eng	O	50.46	30.0	-0.8	49.660000000000004
Mexicon	Spn	PERSON/OTROS	22.79	35.54	-2.38	33.16
and	Eng	O	58.08	26.56	-2.38	55.699999999999996
dont	Eng	O/OTROS	36.01	16.23	-0.8	35.21
speak	Eng	O/OTROS	38.44	9.07	-0.8	37.64
spanish	Eng	O/OTROS	39.06	8.16	-0.8	38.260000000000005
and	Eng	O/OTROS	58.08	26.56	-0.8	57.28
they	Eng	O/OTROS	65.37	19.05	-0.8	64.57000000000001
got	Eng	O/OTROS	48.21	15.31	-0.8	47.410000000000004
lost	Eng	O	43.61	19.3	-0.8	42.81
there	Eng	O	70.66	28.64	-0.8	69.86
and	Eng	O	58.08	26.56	-0.8	57.28
didn	Eng	O	48.99	16.56	-0.8	48.190000000000005
’	Punct	O	N/A	N/A	N/A	N/A
t	Eng	O	40.21	10.87	-0.8	39.410000000000004
wifi	Eng	O/ORG	19.5	-0.5	-0.8	18.7
or	Eng	O	41.56	23.53	-0.8	40.760000000000005
data	Eng	O	28.48	30.16	-0.8	27.68
😂	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
took	Eng	O	46.38	10.12	-0.8	45.580000000000005
em	Eng	O	19.87	14.32	-0.8	19.07
long	Eng	O	47.87	18.74	-0.8	47.07
to	Eng	O	48.13	29.93	-0.8	47.330000000000005
call	Eng	O	47.66	29.05	-0.8	46.86
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
