Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
’	Punct	O	N/A	N/A	N/A	N/A
m	Eng	O/ORG	33.66	10.74	-0.8	32.86
sorry	Eng	O/ORG	46.41	23.72	-0.8	45.61
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
mean	Eng	O/ORG	52.3	29.01	-0.8	51.5
✨	Punct	O	N/A	N/A	N/A	N/A
ppppPerron	Spn	O/ORG	7.88	14.27	-2.38	11.89
✨	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
