Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
So	Eng	O	43.57	28.06	-0.8	42.77
true	Eng	O	47.44	28.51	-0.8	46.64
being	Eng	O/ORG	56.06	12.46	-0.8	55.260000000000005
judged	Eng	O/ORG	38.63	13.11	-0.8	37.830000000000005
for	Eng	O/ORG	47.94	28.79	-0.8	47.14
not	Eng	O/ORG	48.64	20.26	-0.8	47.84
speaking	Eng	O/ORG	60.78	9.45	-0.8	59.980000000000004
Spanish	Eng	O/ORG	39.06	8.16	-0.8	38.260000000000005
and	Eng	O	58.08	26.56	-0.8	57.28
then	Eng	O	60.65	23.75	-0.8	59.85
also	Eng	O	46.43	25.86	-0.8	45.63
judged	Eng	O	38.63	13.11	-0.8	37.830000000000005
for	Eng	O	47.94	28.79	-0.8	47.14
embracing	Eng	O	31.63	16.13	-0.8	30.83
my	Eng	O	41.2	20.91	-0.8	40.400000000000006
ethnicity	Eng	O	35.73	3.37	-0.8	34.93
because	Eng	O	75.01	22.56	-0.8	74.21000000000001
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
don	Eng	O/ORG	50.13	38.08	-0.8	49.330000000000005
’	Punct	O	N/A	N/A	N/A	N/A
t	Eng	O/ORG	40.21	10.87	-0.8	39.410000000000004
Mexican	Spn	O/ORG	37.7	44.86	-2.38	42.48
enough	Eng	O/ORG	52.85	15.39	-2.38	50.47
.	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
