Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
This	Eng	O	59.86	22.07	-0.8	59.06
was	Eng	O	51.72	16.52	-0.8	50.92
everyone	Eng	O	65.16	17.43	-0.8	64.36
during	Eng	O	52.72	17.88	-0.8	51.92
parent	Eng	O	54.6	29.24	-0.8	53.800000000000004
conferences	Eng	O	58.48	53.17	-0.8	57.68
as	Eng	O	41.38	30.98	-0.8	40.580000000000005
kids	Eng	O/ORG	46.98	8.94	-0.8	46.18
😂	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
