Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
@	Punct	O	N/A	N/A	N/A	N/A
gargleshmarf	Eng	O	7.38	-3.52	-0.8	6.58
u	Eng	O	15.23	13.34	-0.8	14.43
and	Eng	O	58.08	26.56	-0.8	57.28
ur	Eng	O	18.65	14.07	-0.8	17.849999999999998
girl	Eng	O	32.89	8.72	-0.8	32.09
at	Eng	O	43.35	13.78	-0.8	42.550000000000004
one	Eng	O	49.51	25.47	-0.8	48.71
of	Eng	O	45.37	12.91	-0.8	44.57
ur	Eng	O	18.65	14.07	-0.8	17.849999999999998
dads	Eng	O	32.27	19.51	-0.8	31.470000000000002
party	Eng	O	44.86	28.42	-0.8	44.06
’	Punct	O	N/A	N/A	N/A	N/A
s	Eng	O	40.13	19.22	-0.8	39.330000000000005
💀	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
