Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
you	Eng	O	56.67	25.36	-0.8	55.870000000000005
tell	Eng	O	49.1	23.35	-0.8	48.300000000000004
em	Eng	O	19.87	14.32	-0.8	19.07
miss	Eng	O	38.49	29.9	-0.8	37.690000000000005
caught	Eng	O	53.33	13.58	-0.8	52.53
me	Eng	O	41.15	43.0	-0.8	40.35
off	Eng	O	42.22	10.14	-0.8	41.42
gaurd	Eng	O	19.65	9.98	-0.8	18.849999999999998
😭	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
