Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Lmaooo	Eng	PERSON/O	8.83	9.8	-0.8	8.03
I	Eng	O	42.31	11.38	-0.8	41.510000000000005
'	Punct	O	N/A	N/A	N/A	N/A
ve	Eng	O/ORG	41.64	33.49	-0.8	40.84
read	Eng	O/ORG	47.87	22.02	-0.8	47.07
studies	Eng	O/ORG	47.86	27.72	-0.8	47.06
that	Eng	O/ORG	68.72	14.42	-0.8	67.92
show	Eng	O/ORG	46.72	16.21	-0.8	45.92
that	Eng	O/ORG	68.72	14.42	-0.8	67.92
kids	Eng	O/ORG	46.98	8.94	-0.8	46.18
need	Eng	O/ORG	46.91	20.22	-0.8	46.11
peers	Eng	O/ORG	38.08	16.97	-0.8	37.28
to	Eng	O/ORG	48.13	29.93	-0.8	47.330000000000005
speak	Eng	O/ORG	38.44	9.07	-0.8	37.64
to	Eng	O/ORG	48.13	29.93	-0.8	47.330000000000005
in	Eng	O/ORG	45.41	25.29	-0.8	44.61
the	Eng	O/ORG	60.83	27.05	-0.8	60.03
other	Eng	O/ORG	57.25	23.13	-0.8	56.45
language	Eng	O/ORG	47.03	20.35	-0.8	46.230000000000004
not	Eng	O/ORG	48.64	20.26	-0.8	47.84
just	Eng	O/ORG	56.89	16.33	-0.8	56.09
adults	Eng	O/ORG	37.98	18.17	-0.8	37.18
.	Punct	O	N/A	N/A	N/A	N/A
Apparently	Eng	O/ORG	61.51	10.05	-0.8	60.71
it	Eng	O/ORG	50.11	11.76	-0.8	49.31
makes	Eng	O	51.89	22.04	-0.8	51.09
a	Eng	O	39.06	38.09	-0.8	38.260000000000005
difference	Eng	O	73.89	30.85	-0.8	73.09
.	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
