Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
There	Eng	O	70.66	28.64	-0.8	69.86
'	Punct	O	N/A	N/A	N/A	N/A
s	Eng	O	40.13	19.22	-0.8	39.330000000000005
a	Eng	O	39.06	38.09	-0.8	38.260000000000005
reason	Eng	O	56.08	28.09	-0.8	55.28
there	Eng	O	70.66	28.64	-0.8	69.86
'	Punct	O	N/A	N/A	N/A	N/A
s	Eng	O	40.13	19.22	-0.8	39.330000000000005
no	Spn	O	39.04	44.89	-2.38	42.51
national	Eng	O	54.78	36.26	-2.38	52.4
language	Eng	O	47.03	20.35	-0.8	46.230000000000004
!	Punct	O	N/A	N/A	N/A	N/A
We	Eng	O	46.45	7.69	-0.8	45.650000000000006
are	Eng	O	50.46	30.0	-0.8	49.660000000000004
a	Eng	O	39.06	38.09	-0.8	38.260000000000005
melting	Eng	O	46.78	14.73	-0.8	45.980000000000004
pot	Eng	O	33.08	16.25	-0.8	32.28
of	Eng	O	45.37	12.91	-0.8	44.57
different	Eng	O	72.44	17.22	-0.8	71.64
cultures	Eng	O	45.56	41.6	-0.8	44.760000000000005
!	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
