Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Yes	Eng	O	47.22	27.23	-0.8	46.42
.	Punct	O	N/A	N/A	N/A	N/A
My	Eng	O	41.2	20.91	-0.8	40.400000000000006
mom	Eng	O	34.1	16.88	-0.8	33.300000000000004
was	Eng	O	51.72	16.52	-0.8	50.92
a	Eng	O	39.06	38.09	-0.8	38.260000000000005
firm	Eng	O	31.99	11.92	-0.8	31.189999999999998
Spanish	Eng	O/ORG	39.06	8.16	-0.8	38.260000000000005
at	Eng	O/ORG	43.35	13.78	-0.8	42.550000000000004
home	Eng	O/ORG	50.87	37.23	-0.8	50.07
English	Eng	O/ORG	35.81	18.35	-0.8	35.010000000000005
at	Eng	O/ORG	43.35	13.78	-0.8	42.550000000000004
school	Eng	O	54.1	16.16	-0.8	53.300000000000004
.	Punct	O	N/A	N/A	N/A	N/A
Even	Eng	O/PERS	50.32	32.92	-0.8	49.52
with	Eng	O	54.27	4.16	-0.8	53.470000000000006
siblings	Eng	O	33.15	10.13	-0.8	32.35
.	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
