Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Me	Spn	O	41.15	43.0	-2.38	40.62
dio	Spn	O	24.79	38.78	-1.01	37.77
más	Spn	O	6.97	45.12	-1.01	44.11
risa	Spn	O	22.2	32.46	-1.01	31.45
al	Spn	O	23.37	36.72	-1.01	35.71
final	Eng	O	44.2	38.54	-2.38	41.82
dijo	Spn	O	13.0	45.96	-2.38	43.58
te	Spn	O	25.61	41.33	-1.01	40.32
mentí	Spn	O	8.45	31.12	-1.01	30.11
😅	Punct	O	N/A	N/A	N/A	N/A
😅	Punct	O	N/A	N/A	N/A	N/A
😅	Punct	O	N/A	N/A	N/A	N/A
😅	Punct	O	N/A	N/A	N/A	N/A
😅	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
