Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Not	Eng	O/PERS	48.64	20.26	-0.8	47.84
me	Eng	O	41.15	43.0	-0.8	40.35
looking	Eng	O	64.13	19.06	-0.8	63.33
for	Eng	O	47.94	28.79	-0.8	47.14
the	Eng	O	60.83	27.05	-0.8	60.03
part	Eng	O	44.95	26.99	-0.8	44.150000000000006
two	Eng	O	43.79	14.75	-0.8	42.99
and	Eng	O	58.08	26.56	-0.8	57.28
not	Eng	O	48.64	20.26	-0.8	47.84
finding	Eng	O	57.06	13.32	-0.8	56.260000000000005
it	Eng	O	50.11	11.76	-0.8	49.31
😭	Punct	O	N/A	N/A	N/A	N/A
😭	Punct	O	N/A	N/A	N/A	N/A
😭	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
