Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
As	Eng	O	41.38	30.98	-0.8	40.580000000000005
an	Eng	O	41.88	24.48	-0.8	41.080000000000005
interpreter	Eng	O	53.05	48.79	-0.8	52.25
my	Eng	O	41.2	20.91	-0.8	40.400000000000006
vocab	Eng	O	14.3	10.86	-0.8	13.5
is	Eng	O	44.66	21.08	-0.8	43.86
profesional	Spn	O	49.91	58.67	-2.38	56.29
born	Eng	O	34.63	15.47	-2.38	32.25
and	Eng	O	58.08	26.56	-0.8	57.28
raised	Eng	O	47.64	13.97	-0.8	46.84
in	Eng	O	45.41	25.29	-0.8	44.61
Mexico	Spn	LOCATION/ORG	26.17	41.73	-2.38	39.349999999999994
I	Eng	O/ORG	42.31	11.38	-2.38	39.93
know	Eng	O/ORG	60.3	6.12	-0.8	59.5
better	Eng	O/ORG	57.19	23.79	-0.8	56.39
that	Eng	O/ORG	68.72	14.42	-0.8	67.92
to	Eng	O/ORG	48.13	29.93	-0.8	47.330000000000005
criticize	Eng	O/ORG	36.83	13.89	-0.8	36.03
someone	Eng	O/ORG	66.44	26.04	-0.8	65.64
making	Eng	O/ORG	58.88	14.24	-0.8	58.080000000000005
the	Eng	O/ORG	60.83	27.05	-0.8	60.03
effort	Eng	O/ORG	36.73	9.17	-0.8	35.93
to	Eng	O/ORG	48.13	29.93	-0.8	47.330000000000005
learn	Eng	O/ORG	42.31	12.41	-0.8	41.510000000000005
our	Eng	O/ORG	44.71	13.25	-0.8	43.910000000000004
language	Eng	O/ORG	47.03	20.35	-0.8	46.230000000000004
.	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
