Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
@	Punct	O	N/A	N/A	N/A	N/A
yoongigummy	Eng	O	18.13	7.64	-0.8	17.33
.	Punct	O	N/A	N/A	N/A	N/A
smile	Eng	O	32.01	17.58	-0.8	31.209999999999997
no	Spn	O	39.04	44.89	-2.38	42.51
sabe	Spn	O	23.99	44.68	-1.01	43.67
kid	Eng	O	38.19	9.68	-2.38	35.809999999999995
be	Eng	O	42.62	20.92	-0.8	41.82
all	Eng	O	47.74	25.64	-0.8	46.940000000000005
like	Eng	O	57.49	21.32	-0.8	56.690000000000005
😂	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
