Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Nadie	Spn	O	18.74	46.92	-2.38	44.54
va	Spn	O	12.73	37.22	-1.01	36.21
a	Spn	O	39.06	38.09	-1.01	37.080000000000005
saber	Spn	O	27.46	47.87	-1.01	46.86
a	Spn	O	39.06	38.09	-1.01	37.080000000000005
que	Spn	O	26.46	56.13	-1.01	55.120000000000005
hora	Spn	O	22.32	47.22	-1.01	46.21
estuve	Spn	O	19.78	50.14	-1.01	49.13
aquí	Spn	O	-1.09	47.65	-1.01	46.64
.	Punct	O	N/A	N/A	N/A	N/A
✌	Punct	O	N/A	N/A	N/A	N/A
✌	Punct	O	N/A	N/A	N/A	N/A
😏	Punct	O	N/A	N/A	N/A	N/A
.	Punct	O	N/A	N/A	N/A	N/A
ˈ	Eng	O	-10.67	-11.1	-2.38	-13.05
⃢	Punct	O	N/A	N/A	N/A	N/A
ˈ	Eng	O	-10.67	-11.1	-0.8	-11.47
⃢	Punct	O	N/A	N/A	N/A	N/A
ˈ	Eng	O	-10.67	-11.1	-0.8	-11.47
⃢	Punct	O	N/A	N/A	N/A	N/A
ˈ	Eng	O	-10.67	-11.1	-0.8	-11.47
⃢	Punct	O	N/A	N/A	N/A	N/A
ˈ	Eng	O	-10.67	-11.1	-0.8	-11.47
⃢	Punct	O	N/A	N/A	N/A	N/A
ˈ	Eng	O	-10.67	-11.1	-0.8	-11.47
⃢	Punct	O	N/A	N/A	N/A	N/A
ˈ	Eng	O	-10.67	-11.1	-0.8	-11.47
⃢	Punct	O	N/A	N/A	N/A	N/A
ˈ	Eng	O	-10.67	-11.1	-0.8	-11.47
⃢	Punct	O	N/A	N/A	N/A	N/A
ˈ	Eng	O	-10.67	-11.1	-0.8	-11.47
⃢	Punct	O	N/A	N/A	N/A	N/A
ˈ	Eng	O	-10.67	-11.1	-0.8	-11.47
⃢	Punct	O	N/A	N/A	N/A	N/A
ˈ	Eng	O	-10.67	-11.1	-0.8	-11.47
⃢	Punct	O	N/A	N/A	N/A	N/A
ˈ	Eng	O	-10.67	-11.1	-0.8	-11.47
⃢	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
