Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
it	Eng	O	50.11	11.76	-0.8	49.31
means	Eng	O	49.27	21.88	-0.8	48.470000000000006
you	Eng	O	56.67	25.36	-0.8	55.870000000000005
were	Eng	O	57.76	17.06	-0.8	56.96
promoted	Eng	O	46.4	31.75	-0.8	45.6
to	Eng	O	48.13	29.93	-0.8	47.330000000000005
customer	Eng	O	41.61	28.99	-0.8	40.81
except	Eng	O	43.07	16.18	-0.8	42.27
there	Eng	O	70.66	28.64	-0.8	69.86
is	Eng	O	44.66	21.08	-0.8	43.86
no	Spn	O	39.04	44.89	-2.38	42.51
store	Eng	O	50.57	23.05	-2.38	48.19
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
