Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
I	Eng	O	42.31	11.38	-0.8	41.510000000000005
wouldn	Eng	O	61.72	-0.63	-0.8	60.92
'	Punct	O	N/A	N/A	N/A	N/A
t	Eng	O/ORG	40.21	10.87	-0.8	39.410000000000004
call	Eng	O/ORG	47.66	29.05	-0.8	46.86
him	Eng	O/ORG	39.42	13.41	-0.8	38.620000000000005
a	Eng	O	39.06	38.09	-0.8	38.260000000000005
No	Spn	O	39.04	44.89	-2.38	42.51
Sabo	Spn	PERSON/ORG	16.37	33.68	-1.01	32.67
kid	Eng	O/ORG	38.19	9.68	-2.38	35.809999999999995
though	Eng	O/ORG	64.91	8.23	-0.8	64.11
he	Eng	O	44.49	34.18	-0.8	43.690000000000005
tries	Eng	O	50.34	31.35	-0.8	49.540000000000006
&	Punct	O	N/A	N/A	N/A	N/A
shouldn	Eng	O	61.35	5.73	-0.8	60.550000000000004
'	Punct	O	N/A	N/A	N/A	N/A
t	Eng	O	40.21	10.87	-0.8	39.410000000000004
be	Eng	O	42.62	20.92	-0.8	41.82
made	Eng	O	44.26	35.03	-0.8	43.46
fun	Eng	O	36.4	23.58	-0.8	35.6
off	Eng	O	42.22	10.14	-0.8	41.42
for	Eng	O	47.94	28.79	-0.8	47.14
it	Eng	O/ORG	50.11	11.76	-0.8	49.31
it	Eng	O/ORG	50.11	11.76	-0.8	49.31
'	Punct	O	N/A	N/A	N/A	N/A
s	Eng	O	40.13	19.22	-0.8	39.330000000000005
the	Eng	O	60.83	27.05	-0.8	60.03
parents	Eng	O	56.12	30.91	-0.8	55.32
responsibility	Eng	O	71.17	29.12	-0.8	70.37
to	Eng	O	48.13	29.93	-0.8	47.330000000000005
teach	Eng	O	49.19	17.71	-0.8	48.39
the	Eng	O	60.83	27.05	-0.8	60.03
language	Eng	O	47.03	20.35	-0.8	46.230000000000004
🤷	Punct	O	N/A	N/A	N/A	N/A
‍	Punct	O	N/A	N/A	N/A	N/A
♀	Punct	O	N/A	N/A	N/A	N/A
️	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
