Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Like	Eng	O	57.49	21.32	-0.8	56.690000000000005
is	Eng	O	44.66	21.08	-0.8	43.86
it	Eng	O/ORG	50.11	11.76	-0.8	49.31
because	Eng	O/ORG	75.01	22.56	-0.8	74.21000000000001
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
’	Punct	O	N/A	N/A	N/A	N/A
m	Eng	O/ORG	33.66	10.74	-0.8	32.86
black	Eng	O/ORG	40.54	13.24	-0.8	39.74
?	Punct	O	N/A	N/A	N/A	N/A
😭	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
