Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
😑	Punct	O	N/A	N/A	N/A	N/A
I	Eng	O/OTROS	42.31	11.38	-0.8	41.510000000000005
luv	Eng	O/OTROS	3.15	2.98	-0.8	2.3499999999999996
your	Eng	O	56.33	24.2	-0.8	55.53
content	Eng	O	49.4	34.53	-0.8	48.6
no	Spn	O	39.04	44.89	-2.38	42.51
offense	Eng	O	51.09	23.56	-2.38	48.71
I	Eng	O	42.31	11.38	-0.8	41.510000000000005
can	Eng	O	46.96	33.02	-0.8	46.160000000000004
’	Punct	O	N/A	N/A	N/A	N/A
t	Eng	O	40.21	10.87	-0.8	39.410000000000004
see	Eng	O	45.86	24.58	-0.8	45.06
u	Eng	O	15.23	13.34	-0.8	14.43
related	Eng	O	53.12	29.67	-0.8	52.32
to	Eng	O	48.13	29.93	-0.8	47.330000000000005
Cantinflas	Spn	O/ORG	31.37	56.02	-2.38	53.64
but	Eng	O/ORG	51.93	13.76	-2.38	49.55
malinshiky	Spn	O/ORG	10.27	14.06	-2.38	11.68
I	Eng	O/ORG	42.31	11.38	-2.38	39.93
can	Eng	O/ORG	46.96	33.02	-0.8	46.160000000000004
see	Eng	O/ORG	45.86	24.58	-0.8	45.06
sorry	Eng	O/ORG	46.41	23.72	-0.8	45.61
if	Eng	O/ORG	41.12	4.97	-0.8	40.32
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
mispronounced	Eng	O/ORG	34.35	9.39	-0.8	33.550000000000004
that	Eng	O/ORG	68.72	14.42	-0.8	67.92
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
