Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Desde	Spn	O	22.55	52.15	-2.38	49.769999999999996
ahora	Spn	O	14.92	53.85	-1.01	52.84
diré	Spn	O	5.77	36.79	-1.01	35.78
.	Punct	O	N/A	N/A	N/A	N/A
.	Punct	O	N/A	N/A	N/A	N/A
.	Punct	O	N/A	N/A	N/A	N/A
No	Spn	O	39.04	44.89	-1.01	43.88
voy	Spn	O	16.9	40.7	-1.01	39.690000000000005
con	Spn	O	33.09	47.17	-1.01	46.160000000000004
tú	Spn	O	-1.29	33.59	-1.01	32.580000000000005
😂	Punct	O	N/A	N/A	N/A	N/A
suena	Spn	O	19.79	43.6	-1.01	42.59
mejor	Spn	O	24.56	52.02	-1.01	51.010000000000005
😊	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
