Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
I	Eng	O	42.31	11.38	-0.8	41.510000000000005
can	Eng	O	46.96	33.02	-0.8	46.160000000000004
understand	Eng	O	71.53	17.59	-0.8	70.73
Spanish	Eng	O/ORG	39.06	8.16	-0.8	38.260000000000005
when	Eng	O/ORG	56.49	15.56	-0.8	55.690000000000005
it	Eng	O/ORG	50.11	11.76	-0.8	49.31
is	Eng	O/ORG	44.66	21.08	-0.8	43.86
spoken	Eng	O/ORG	37.99	14.93	-0.8	37.190000000000005
slowly	Eng	O/ORG	34.32	5.08	-0.8	33.52
unfortunately	Eng	O/ORG	68.77	14.52	-0.8	67.97
some	Eng	O/ORG	56.66	33.61	-0.8	55.86
people	Eng	O/ORG	65.53	26.25	-0.8	64.73
just	Eng	O/ORG	56.89	16.33	-0.8	56.09
say	Eng	O/ORG	43.93	22.05	-0.8	43.13
the	Eng	O	60.83	27.05	-0.8	60.03
entire	Eng	O	43.01	42.77	-0.8	42.21
sentence	Eng	O	57.03	43.37	-0.8	56.230000000000004
as	Eng	O	41.38	30.98	-0.8	40.580000000000005
1	Num	O	N/A	N/A	N/A	N/A
long	Eng	O	47.87	18.74	-0.8	47.07
word	Eng	O	43.09	7.0	-0.8	42.290000000000006
.	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
