Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
just	Eng	O/ORG	56.89	16.33	-0.8	56.09
followed	Eng	O/ORG	51.02	15.66	-0.8	50.220000000000006
bc	Eng	O/ORG	4.51	0.41	-0.8	3.71
of	Eng	O/ORG	45.37	12.91	-0.8	44.57
there	Eng	O/ORG	70.66	28.64	-0.8	69.86
type	Eng	O/ORG	43.55	10.86	-0.8	42.75
of	Eng	O	45.37	12.91	-0.8	44.57
videos	Eng	O	31.93	32.57	-0.8	31.13
keep	Eng	O/ORG	39.2	-2.65	-0.8	38.400000000000006
up	Eng	O/ORG	37.07	9.61	-0.8	36.27
the	Eng	O/ORG	60.83	27.05	-0.8	60.03
good	Eng	O/ORG	51.82	19.01	-0.8	51.02
work	Eng	O/ORG	47.7	2.12	-0.8	46.900000000000006
😂	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
