Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
I	Eng	O	42.31	11.38	-0.8	41.510000000000005
do	Eng	O	42.25	32.38	-0.8	41.45
the	Eng	O	60.83	27.05	-0.8	60.03
same	Eng	O/ORG	49.13	34.36	-0.8	48.330000000000005
thing	Eng	O/ORG	69.37	13.97	-0.8	68.57000000000001
when	Eng	O/ORG	56.49	15.56	-0.8	55.690000000000005
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
’	Punct	O	N/A	N/A	N/A	N/A
m	Eng	O/ORG	33.66	10.74	-0.8	32.86
around	Eng	O/ORG	60.77	18.39	-0.8	59.970000000000006
my	Eng	O/ORG	41.2	20.91	-0.8	40.400000000000006
family	Eng	O/ORG	54.07	30.22	-0.8	53.27
not	Eng	O/ORG	48.64	20.26	-0.8	47.84
Mexican	Spn	O/ORG	37.7	44.86	-2.38	42.48
tho	Eng	O	34.23	18.58	-2.38	31.849999999999998
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
