Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
I	Eng	O	42.31	11.38	-0.8	41.510000000000005
always	Eng	O	58.03	12.99	-0.8	57.230000000000004
used	Eng	O	48.97	21.24	-0.8	48.17
to	Eng	O	48.13	29.93	-0.8	47.330000000000005
laugh	Eng	O	37.76	15.74	-0.8	36.96
at	Eng	O	43.35	13.78	-0.8	42.550000000000004
the	Eng	O	60.83	27.05	-0.8	60.03
name	Eng	O	42.82	33.95	-0.8	42.02
popis	Eng	O	22.96	23.35	-0.8	22.16
💀	Punct	O	N/A	N/A	N/A	N/A
💀	Punct	O	N/A	N/A	N/A	N/A
💀	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
