Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Ik	Eng	O/ORG	8.85	2.02	-0.8	8.049999999999999
that	Eng	O/ORG	68.72	14.42	-0.8	67.92
but	Eng	O/ORG	51.93	13.76	-0.8	51.13
it	Eng	O/ORG	50.11	11.76	-0.8	49.31
’	Punct	O	N/A	N/A	N/A	N/A
s	Eng	O	40.13	19.22	-0.8	39.330000000000005
not	Eng	O/ORG	48.64	20.26	-0.8	47.84
There	Eng	O/ORG	70.66	28.64	-0.8	69.86
fault	Eng	O/ORG	32.93	10.31	-0.8	32.13
they	Eng	O/ORG	65.37	19.05	-0.8	64.57000000000001
can	Eng	O/ORG	46.96	33.02	-0.8	46.160000000000004
’	Punct	O	N/A	N/A	N/A	N/A
t	Eng	O/ORG	40.21	10.87	-0.8	39.410000000000004
say	Eng	O/ORG	43.93	22.05	-0.8	43.13
words	Eng	O/ORG	46.58	4.49	-0.8	45.78
(	Punct	O	N/A	N/A	N/A	N/A
also	Eng	O/ORG	46.43	25.86	-0.8	45.63
while	Eng	O/ORG	54.2	21.73	-0.8	53.400000000000006
writing	Eng	O/ORG	53.56	-1.8	-0.8	52.760000000000005
this	Eng	O/ORG	59.86	22.07	-0.8	59.06
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
couldn	Eng	O/ORG	58.67	12.42	-0.8	57.870000000000005
’	Punct	O	N/A	N/A	N/A	N/A
t	Eng	O/ORG	40.21	10.87	-0.8	39.410000000000004
stop	Eng	O/ORG	36.8	6.02	-0.8	36.0
laughing	Eng	O/ORG	49.95	12.59	-0.8	49.150000000000006
)	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
