Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
literally	Eng	O	59.34	18.74	-0.8	58.540000000000006
me	Spn	O	41.15	43.0	-2.38	40.62
!	Punct	O	N/A	N/A	N/A	N/A
I	Eng	O	42.31	11.38	-2.38	39.93
was	Eng	O	51.72	16.52	-0.8	50.92
in	Eng	O	45.41	25.29	-0.8	44.61
speech	Eng	O	39.61	6.09	-0.8	38.81
therapy	Eng	O	40.78	6.6	-0.8	39.980000000000004
for	Eng	O	47.94	28.79	-0.8	47.14
6	Num	O	N/A	N/A	N/A	N/A
years	Eng	O	60.3	9.69	-0.8	59.5
but	Eng	O/ORG	51.93	13.76	-0.8	51.13
in	Eng	O/ORG	45.41	25.29	-0.8	44.61
spanish	Eng	O/ORG	39.06	8.16	-0.8	38.260000000000005
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
still	Eng	O/ORG	53.2	12.74	-0.8	52.400000000000006
struggle	Eng	O	44.26	12.56	-0.8	43.46
since	Eng	O	49.2	38.91	-0.8	48.400000000000006
I	Eng	O/OTROS	42.31	11.38	-0.8	41.510000000000005
never	Eng	O	54.2	28.98	-0.8	53.400000000000006
went	Eng	O	52.5	1.61	-0.8	51.7
to	Eng	O	48.13	29.93	-0.8	47.330000000000005
speech	Eng	O	39.61	6.09	-0.8	38.81
therapy	Eng	O	40.78	6.6	-0.8	39.980000000000004
for	Eng	O	47.94	28.79	-0.8	47.14
my	Eng	O	41.2	20.91	-0.8	40.400000000000006
spanish	Eng	O	39.06	8.16	-0.8	38.260000000000005
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
