Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
😂	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
He	Eng	O	44.49	34.18	-0.8	43.690000000000005
does	Eng	O	50.07	24.01	-0.8	49.27
better	Eng	O	57.19	23.79	-0.8	56.39
then	Eng	O	60.65	23.75	-0.8	59.85
my	Eng	O	41.2	20.91	-0.8	40.400000000000006
son	Eng	O	41.69	40.73	-0.8	40.89
my	Eng	O	41.2	20.91	-0.8	40.400000000000006
son	Eng	O	41.69	40.73	-0.8	40.89
can	Eng	O	46.96	33.02	-0.8	46.160000000000004
’	Punct	O	N/A	N/A	N/A	N/A
t	Eng	O/ORG	40.21	10.87	-0.8	39.410000000000004
even	Eng	O/ORG	50.32	32.92	-0.8	49.52
get	Eng	O/ORG	48.04	13.69	-0.8	47.24
this	Eng	O/ORG	59.86	22.07	-0.8	59.06
far	Eng	O/ORG	38.95	24.95	-0.8	38.150000000000006
in	Eng	O/ORG	45.41	25.29	-0.8	44.61
Spanish	Eng	O/ORG	39.06	8.16	-0.8	38.260000000000005
lol	Eng	O	19.76	18.87	-0.8	18.96
he	Eng	O	44.49	34.18	-0.8	43.690000000000005
only	Eng	O	49.65	9.4	-0.8	48.85
says	Eng	O	44.86	16.09	-0.8	44.06
hola	Spn	O	22.77	35.15	-2.38	32.769999999999996
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
