Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
I	Eng	O	42.31	11.38	-0.8	41.510000000000005
'	Punct	O	N/A	N/A	N/A	N/A
m	Eng	O/ORG	33.66	10.74	-0.8	32.86
the	Eng	O/ORG	60.83	27.05	-0.8	60.03
same	Eng	O/ORG	49.13	34.36	-0.8	48.330000000000005
way	Eng	O	46.27	15.37	-0.8	45.470000000000006
.	Punct	O	N/A	N/A	N/A	N/A
it	Eng	O	50.11	11.76	-0.8	49.31
'	Punct	O	N/A	N/A	N/A	N/A
s	Eng	O	40.13	19.22	-0.8	39.330000000000005
low	Eng	O/ORG	37.22	12.9	-0.8	36.42
key	Eng	O/ORG	32.01	12.04	-0.8	31.209999999999997
embarrassing	Eng	O/ORG	47.63	20.94	-0.8	46.830000000000005
.	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
