Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
BRO	Spn	O	22.33	29.28	-2.38	26.900000000000002
MY	Eng	O	41.2	20.91	-2.38	38.82
BFF	Eng	O	13.09	2.91	-0.8	12.29
IN	Eng	O	45.41	25.29	-0.8	44.61
A	Eng	O	39.06	38.09	-0.8	38.260000000000005
NO	Spn	O	39.04	44.89	-2.38	42.51
SABO	Spn	O	16.37	33.68	-1.01	32.67
KID	Eng	O/ORG	38.19	9.68	-2.38	35.809999999999995
AND	Eng	O/ORG	58.08	26.56	-0.8	57.28
IM	Eng	O/ORG	20.85	11.84	-0.8	20.05
A	Eng	O/ORG	39.06	38.09	-0.8	38.260000000000005
WHITE	Eng	O/ORG	48.39	21.6	-0.8	47.59
KID	Eng	O/ORG	38.19	9.68	-0.8	37.39
AND	Eng	O/ORG	58.08	26.56	-0.8	57.28
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
KNOW	Eng	O/ORG	60.3	6.12	-0.8	59.5
MORE	Eng	O/ORG	53.89	32.84	-0.8	53.09
SPAINISH	Eng	O/ORG	28.97	2.66	-0.8	28.169999999999998
-	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
