Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Imagine	Eng	O	52.86	39.27	-0.8	52.06
we	Eng	O	46.45	7.69	-0.8	45.650000000000006
started	Eng	O	62.27	22.46	-0.8	61.470000000000006
to	Eng	O	48.13	29.93	-0.8	47.330000000000005
make	Eng	O	50.59	18.5	-0.8	49.790000000000006
fun	Eng	O	36.4	23.58	-0.8	35.6
of	Eng	O	45.37	12.91	-0.8	44.57
people	Eng	O	65.53	26.25	-0.8	64.73
for	Eng	O	47.94	28.79	-0.8	47.14
not	Eng	O	48.64	20.26	-0.8	47.84
speaking	Eng	O/ORG	60.78	9.45	-0.8	59.980000000000004
English	Eng	O/ORG	35.81	18.35	-0.8	35.010000000000005
well	Eng	O/ORG	57.6	13.82	-0.8	56.800000000000004
but	Eng	O/ORG	51.93	13.76	-0.8	51.13
are	Eng	O/ORG	50.46	30.0	-0.8	49.660000000000004
still	Eng	O/ORG	53.2	12.74	-0.8	52.400000000000006
trying	Eng	O/ORG	62.95	14.11	-0.8	62.150000000000006
to	Eng	O/ORG	48.13	29.93	-0.8	47.330000000000005
speak	Eng	O/ORG	38.44	9.07	-0.8	37.64
it	Eng	O/ORG	50.11	11.76	-0.8	49.31
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
